family,target,budget,repeat,fold,model,preprocessing,fit_seconds,model_bytes,mae,rmse,r2,rpiq,baseline_rmse,rmse_improvement_pct,best_epoch,validation_loss,parameters,device
Tiny 1D CNN,P,120,1,3,Tiny 1D CNN,SNV + local convolutions,1.329534375021467,207916,12.12671571166254,20.42443891400034,-0.2441955595602363,0.5891252411223912,19.76847331360908,-3.3182410699347233,26.0,0.7847234010696411,51619.0,mps
Tiny 1D CNN,K,120,1,3,Tiny 1D CNN,SNV + local convolutions,1.329534375021467,207916,0.9436423560983371,1.4840241415910986,-0.0053506039350239565,1.0323491699253529,1.6675276701993704,11.004526754649415,26.0,0.7847234010696411,51619.0,mps
Tiny 1D CNN,N,120,1,4,Tiny 1D CNN,SNV + local convolutions,1.6434366249886807,207916,0.15766698227368928,0.24602633905378476,0.6786026872303517,0.45387416822712007,0.4446952195998989,44.675290353887874,40.0,0.6223195791244507,51619.0,mps
Tiny 1D CNN,P,120,1,4,Tiny 1D CNN,SNV + local convolutions,1.6434366249886807,207916,8.51462333296764,11.978672309457664,0.04948807005649214,1.0879550891220628,12.743658262338325,6.002875603949961,40.0,0.6223195791244507,51619.0,mps
Tiny 1D CNN,K,120,1,4,Tiny 1D CNN,SNV + local convolutions,1.6434366249886807,207916,1.7347387993473349,3.778622300480948,0.02116185955450456,0.38423310631544433,4.120640831905059,8.300129649154327,40.0,0.6223195791244507,51619.0,mps
Tiny 1D CNN,N,120,1,5,Tiny 1D CNN,SNV + local convolutions,1.5741117919969838,207916,0.13173903263515793,0.19755379496978526,0.9022799401838909,2.061337267969379,0.7145803969113622,72.3538742703167,28.0,0.6482613682746887,51619.0,mps
Tiny 1D CNN,P,120,1,5,Tiny 1D CNN,SNV + local convolutions,1.5741117919969838,207916,20.52777142768383,36.31671498293073,-0.1805461447132921,0.7136248422298398,38.38259505264647,5.382335579139787,28.0,0.6482613682746887,51619.0,mps
Tiny 1D CNN,K,120,1,5,Tiny 1D CNN,SNV + local convolutions,1.5741117919969838,207916,0.9934660552388545,1.3845512494969552,-0.034943332887312994,0.9626241718999156,1.625009413590324,14.797339761995365,28.0,0.6482613682746887,51619.0,mps
PLS–RBF-SVR,N,180,1,1,PLS–RBF-SVR,SNV + latent scores,0.01612912502605468,522338,0.24035048761375025,0.49587395328161965,0.40749971015011865,0.6673470098802748,0.6916219281567669,28.30274271332501,,,,
PLS–RBF-SVR,N,180,1,2,PLS–RBF-SVR,SNV + latent scores,0.011478667001938447,522982,0.18710678417205634,0.25319988208237104,0.7768918460522479,1.7665193850860084,0.576821378415556,56.104282615551796,,,,
PLS–RBF-SVR,N,180,1,3,PLS–RBF-SVR,SNV + latent scores,0.013017208024393767,522154,0.23492288163704952,0.4200341602486937,0.5269044568551906,0.8940284756307934,0.650985442184471,35.47718074321118,,,,
PLS–RBF-SVR,N,180,1,4,PLS–RBF-SVR,SNV + latent scores,0.010889875004068017,522522,0.18557429585593138,0.297666989481794,0.8361284774540045,1.5651634761754307,0.8351058963933787,64.35577921706145,,,,
PLS–RBF-SVR,N,180,1,5,PLS–RBF-SVR,SNV + latent scores,0.01007516699610278,522246,0.18475904207596608,0.30962519699978724,0.7853900802222891,1.9772454113300755,0.746426566991598,58.51900097183003,,,,
PLS–RBF-SVR,P,180,1,1,PLS–RBF-SVR,SNV + latent scores,0.01260533300228417,529054,20.630279479260036,32.04366824079333,-0.3681995009904595,0.6301098191466019,30.250128050293444,-5.9290333829925315,,,,
PLS–RBF-SVR,P,180,1,2,PLS–RBF-SVR,SNV + latent scores,0.010971874988172203,528778,13.577928886343019,27.319172087703947,0.2903391307953671,0.5609016060518494,34.3069708707689,20.36845167528001,,,,
PLS–RBF-SVR,P,180,1,3,PLS–RBF-SVR,SNV + latent scores,0.011633582995273173,528962,16.026726520056833,25.604665059707933,-0.5432938137433891,0.9186305481891861,23.760761708218833,-7.760287208516952,,,,
PLS–RBF-SVR,P,180,1,4,PLS–RBF-SVR,SNV + latent scores,0.015976082999259233,529422,12.597993053819946,18.795640910642703,-1.8499045067236501,0.5418848204443447,11.248716642473275,-67.09142480906225,,,,
PLS–RBF-SVR,P,180,1,5,PLS–RBF-SVR,SNV + latent scores,0.018216167023638263,528686,17.693462715061415,25.48095881017401,-0.32880334742709083,0.888706255863429,25.108671899010805,-1.482702520709075,,,,
PLS–RBF-SVR,K,180,1,1,PLS–RBF-SVR,SNV + latent scores,0.0138147090037819,527030,0.6958924076178998,0.8928369987311674,0.30351225782023006,0.7484040202160559,1.116111083405019,20.0046472070405,,,,
PLS–RBF-SVR,K,180,1,2,PLS–RBF-SVR,SNV + latent scores,0.010026625008322299,527306,0.8566922919079922,1.1706385153101564,0.06216509724408703,0.5402777985930433,1.2378774138601372,5.431789755360851,,,,
PLS–RBF-SVR,K,180,1,3,PLS–RBF-SVR,SNV + latent scores,0.015715999994426966,528134,1.213904480329765,2.2753356126479813,0.17536137965913923,1.132149466514124,2.9421086257266738,22.663099766209537,,,,
PLS–RBF-SVR,K,180,1,4,PLS–RBF-SVR,SNV + latent scores,0.015628791006747633,527214,0.7544537135405925,1.1263791768436804,-0.7980237640713275,1.2440371136179726,0.9615962413172957,-17.136395552113193,,,,
PLS–RBF-SVR,K,180,1,5,PLS–RBF-SVR,SNV + latent scores,0.012009124999167398,527306,1.2359879551618584,2.526539177830866,0.20269157625775913,0.6387616989706695,3.072418483620291,17.76708832796125,,,,
PLS–Cubist,N,180,1,1,PLS–Cubist,SNV + latent scores,0.05320008299895562,546842,0.15639907202233644,0.2255683153547275,0.8773966983352475,1.467050013117299,0.6916219281567669,67.38560387235164,,,,
PLS–Cubist,N,180,1,2,PLS–Cubist,SNV + latent scores,0.03640066701336764,550100,0.09340560187115853,0.13926566486990985,0.932504229668205,3.211721284049541,0.576821378415556,75.8563621111873,,,,
PLS–Cubist,N,180,1,3,PLS–Cubist,SNV + latent scores,0.030629832996055484,548671,0.15819826128987177,0.2737350329779189,0.7990720292349242,1.3718466939169307,0.650985442184471,57.95066752040361,,,,
PLS–Cubist,N,180,1,4,PLS–Cubist,SNV + latent scores,0.03775229200255126,548349,0.16161957926049092,0.28182657793792687,0.8531053316447658,1.6531354260797053,0.8351058963933787,66.25259393388696,,,,
PLS–Cubist,N,180,1,5,PLS–Cubist,SNV + latent scores,0.04193845798727125,546934,0.17643948966795098,0.3728441881087021,0.6888054691539844,1.641986168821579,0.746426566991598,50.049448318618204,,,,
PLS–Cubist,P,180,1,1,PLS–Cubist,SNV + latent scores,0.05831970801227726,541765,18.479294861562515,28.218036452425086,-0.06100774626523009,0.7155363213893914,30.250128050293444,6.717629738590961,,,,
PLS–Cubist,P,180,1,2,PLS–Cubist,SNV + latent scores,0.0408375000115484,541964,15.422161541710405,31.637288845099743,0.04826879213175639,0.48434515280450197,34.3069708707689,7.781748017700531,,,,
PLS–Cubist,P,180,1,3,PLS–Cubist,SNV + latent scores,0.03195887498441152,546592,12.797509430036524,18.933116689284137,0.15617062407402893,1.2423325692231466,23.760761708218833,20.317719937676983,,,,
PLS–Cubist,P,180,1,4,PLS–Cubist,SNV + latent scores,0.028515082987723872,550542,13.251623824484044,18.89738850427305,-1.8808431467731954,0.5389671963243475,11.248716642473275,-67.99595104849266,,,,
PLS–Cubist,P,180,1,5,PLS–Cubist,SNV + latent scores,0.037192707997746766,546436,17.732212396629922,25.459227602346864,-0.3265377978152204,0.8894648279868689,25.108671899010805,-1.3961539054953769,,,,
PLS–Cubist,K,180,1,1,PLS–Cubist,SNV + latent scores,0.029994415992405266,543686,0.6650624642657483,1.0608781518856572,0.01666809461065555,0.6298581963068489,1.116111083405019,4.948694833390403,,,,
PLS–Cubist,K,180,1,2,PLS–Cubist,SNV + latent scores,0.03126512499875389,546490,0.6414438040142132,1.012089044776876,0.2989996709678855,0.6249153701089942,1.2378774138601372,18.23996193445146,,,,
PLS–Cubist,K,180,1,3,PLS–Cubist,SNV + latent scores,0.02882083397707902,541693,1.204951919885388,2.3336344164890814,0.13256211869779,1.1038661333575908,2.9421086257266738,20.681568447776286,,,,
PLS–Cubist,K,180,1,4,PLS–Cubist,SNV + latent scores,0.029697999998461455,551504,0.597301729880249,0.8664407769691953,-0.06390773740781186,1.617257101981731,0.9615962413172957,9.895573657582775,,,,
PLS–Cubist,K,180,1,5,PLS–Cubist,SNV + latent scores,0.0288569170224946,548089,1.3429776902267674,2.746805440759263,0.05761128596308418,0.5875394135309072,3.072418483620291,10.597939199914965,,,,
PLS–Extra Trees,N,180,1,1,PLS–Extra Trees,SNV + latent scores,0.12282237500767224,2460376,0.20077250774308175,0.406775299418288,0.6012918432860448,0.8135203894465435,0.6916219281567669,41.18530907451419,,,,
PLS–Extra Trees,N,180,1,2,PLS–Extra Trees,SNV + latent scores,0.17623404099140316,2466568,0.16607625197040654,0.2460870201709521,0.7892508364665833,1.8175785934962398,0.576821378415556,57.33739605024399,,,,
PLS–Extra Trees,N,180,1,3,PLS–Extra Trees,SNV + latent scores,0.13089341699378565,2465560,0.16887819643729277,0.29437050956802957,0.7676363272404111,1.2756797566137177,0.650985442184471,54.78078456251972,,,,
PLS–Extra Trees,N,180,1,4,PLS–Extra Trees,SNV + latent scores,0.11144208299810998,2457208,0.18454959663647727,0.33011372807923345,0.7984562620588072,1.4113242206279162,0.8351058963933787,60.470435006516524,,,,
PLS–Extra Trees,N,180,1,5,PLS–Extra Trees,SNV + latent scores,0.10709974999190308,2472760,0.16929407504383323,0.28487175314996516,0.8183330282056779,2.149054770192384,0.746426566991598,61.83526072790872,,,,
PLS–Extra Trees,P,180,1,1,PLS–Extra Trees,SNV + latent scores,0.10454583298997022,2471176,17.108305395467383,29.855750753776295,-0.1877388638534705,0.6762861254609764,30.250128050293444,1.303721081317285,,,,
PLS–Extra Trees,P,180,1,2,PLS–Extra Trees,SNV + latent scores,0.11536295802216046,2473768,13.859338562771258,32.528181603475446,-0.006086596186576809,0.47107974515128714,34.3069708707689,5.184920796400197,,,,
PLS–Extra Trees,P,180,1,3,PLS–Extra Trees,SNV + latent scores,0.11274937499547377,2469016,13.447208818136012,20.905960521420486,-0.028846700190066743,1.1250967146857414,23.760761708218833,12.014771335427657,,,,
PLS–Extra Trees,P,180,1,4,PLS–Extra Trees,SNV + latent scores,0.1135753339913208,2475496,7.437335132760241,10.717589627347595,0.0733616336611228,0.9503137229672618,11.248716642473275,4.721667653359078,,,,
PLS–Extra Trees,P,180,1,5,PLS–Extra Trees,SNV + latent scores,0.10700912500033155,2465560,15.174845651845683,24.000072244551724,-0.1788384151442144,0.9435424722582108,25.108671899010805,4.415206263867566,,,,
PLS–Extra Trees,K,180,1,1,PLS–Extra Trees,SNV + latent scores,0.12017075001494959,2474200,0.5550411222396462,0.6920546881754212,0.5815438551338049,0.9655346761825101,1.116111083405019,37.99410305432067,,,,
PLS–Extra Trees,K,180,1,2,PLS–Extra Trees,SNV + latent scores,0.11889041698304936,2464552,0.6023836411409756,1.0559891660007117,0.23686794009892886,0.5989360690084709,1.2378774138601372,14.693558976266797,,,,
PLS–Extra Trees,K,180,1,3,PLS–Extra Trees,SNV + latent scores,0.1112221670045983,2465560,1.340477026820329,2.4545156629158593,0.040368804888133325,1.0495023677868074,2.9421086257266738,16.572908238232824,,,,
PLS–Extra Trees,K,180,1,4,PLS–Extra Trees,SNV + latent scores,0.10373791598249227,2465992,0.5418780656581161,0.6915643074464323,0.3222159533203943,2.0262143157359804,0.9615962413172957,28.081633669963736,,,,
PLS–Extra Trees,K,180,1,5,PLS–Extra Trees,SNV + latent scores,0.10976279198075645,2463256,1.2817942128793467,2.7532750317851487,0.05316681421442604,0.5861588250777918,3.072418483620291,10.38736921863226,,,,
PCA–Gaussian Process,N,180,1,1,PCA–Gaussian Process,SNV + latent scores,0.027615291997790337,527108,0.2561088834338834,0.533763576927879,0.3134947803762351,0.6199748621002538,0.6916219281567669,22.824370483682358,,,,
PCA–Gaussian Process,N,180,1,2,PCA–Gaussian Process,SNV + latent scores,0.008915708982385695,527108,0.2447021730346638,0.3503166236405082,0.5729193082270043,1.2767949615174337,0.576821378415556,39.26774617772026,,,,
PCA–Gaussian Process,N,180,1,3,PCA–Gaussian Process,SNV + latent scores,0.008725166990188882,527108,0.2220051979293121,0.4176992411468082,0.5321495994905618,0.8990260527383043,0.650985442184471,35.8358552926835,,,,
PCA–Gaussian Process,N,180,1,4,PCA–Gaussian Process,SNV + latent scores,0.00846320900018327,527108,0.27689757222066613,0.47129217874938695,0.5892074075916728,0.9885534303503568,0.8351058963933787,43.56498010793788,,,,
PCA–Gaussian Process,N,180,1,5,PCA–Gaussian Process,SNV + latent scores,0.009465082985116169,527108,0.21893506882621402,0.3664543040952535,0.6993807033992359,1.6706175726643064,0.746426566991598,50.90551163362083,,,,
PCA–Gaussian Process,P,180,1,1,PCA–Gaussian Process,SNV + latent scores,0.011753083002986386,527108,16.868945068930582,28.88645146894048,-0.11186833860897161,0.6989792436675706,30.250128050293444,4.508002673858886,,,,
PCA–Gaussian Process,P,180,1,2,PCA–Gaussian Process,SNV + latent scores,0.01022974998340942,527108,14.472354856213773,32.649648209858995,-0.013614474412173116,0.4693271854418605,34.3069708707689,4.830862704704773,,,,
PCA–Gaussian Process,P,180,1,3,PCA–Gaussian Process,SNV + latent scores,0.008877084008418024,527108,14.264328671634694,23.10282024723678,-0.2564361265646673,1.0181106569797798,23.760761708218833,2.769025122433134,,,,
PCA–Gaussian Process,P,180,1,4,PCA–Gaussian Process,SNV + latent scores,0.009221791988238692,527108,7.93789079840573,10.322160216182766,0.14047755702886655,0.9867190865757108,11.248716642473275,8.236996768075624,,,,
PCA–Gaussian Process,P,180,1,5,PCA–Gaussian Process,SNV + latent scores,0.010501083015697077,527108,15.144441258671513,24.324119680344147,-0.21088652137797848,0.9309725407369648,25.108671899010805,3.124626510801499,,,,
PCA–Gaussian Process,K,180,1,1,PCA–Gaussian Process,SNV + latent scores,0.008678583020810038,527108,0.6872516424811566,0.9124758284946285,0.2725354120758249,0.7322964383072168,1.116111083405019,18.24507057927804,,,,
PCA–Gaussian Process,K,180,1,2,PCA–Gaussian Process,SNV + latent scores,0.009131291997618973,527108,0.7611951112572384,1.0822191512409483,0.19848583107397377,0.5844195228616732,1.2378774138601372,12.574610448201952,,,,
PCA–Gaussian Process,K,180,1,3,PCA–Gaussian Process,SNV + latent scores,0.00841720899916254,527108,1.427264656168303,2.5962049976061468,-0.07362027615676037,0.9922251911444748,2.9421086257266738,11.756997178684795,,,,
PCA–Gaussian Process,K,180,1,4,PCA–Gaussian Process,SNV + latent scores,0.008594874991104007,527108,0.682681411302751,0.8826664679618423,-0.10412808695484643,1.587527736536352,0.9615962413172957,8.208203190075604,,,,
PCA–Gaussian Process,K,180,1,5,PCA–Gaussian Process,SNV + latent scores,0.009066416008863598,527108,1.3306195161068115,2.8391123900293858,-0.006791287138195878,0.5684369746737988,3.072418483620291,7.5935649663191676,,,,
PLS–Cascade Forest,N,180,1,1,PLS–Cascade Forest,SNV + latent scores,0.8724410829890985,2045762,0.17731959232168307,0.3244858282177109,0.7462900840240148,1.019828822163451,0.6916219281567669,53.083351610540454,,,,
PLS–Cascade Forest,N,180,1,2,PLS–Cascade Forest,SNV + latent scores,0.8456237079808488,2048930,0.13483992097895917,0.19397550147790077,0.8690570227663073,2.3058710847099313,0.576821378415556,66.37165182560966,,,,
PLS–Cascade Forest,N,180,1,3,PLS–Cascade Forest,SNV + latent scores,0.8939919999975245,2045330,0.15861977726729432,0.2785481018982103,0.7919440981038708,1.348142376275201,0.650985442184471,57.2113162832791,,,,
PLS–Cascade Forest,N,180,1,4,PLS–Cascade Forest,SNV + latent scores,0.9485992920235731,2051378,0.16806822793455253,0.3008585859756306,0.8325955653663013,1.5485597610225341,0.8351058963933787,63.97360056072332,,,,
PLS–Cascade Forest,N,180,1,5,PLS–Cascade Forest,SNV + latent scores,0.9130034579720814,2040722,0.1539775156491141,0.29937492907533575,0.7993643717832992,2.0449441170337366,0.746426566991598,59.892246295313655,,,,
PLS–Cascade Forest,P,180,1,1,PLS–Cascade Forest,SNV + latent scores,1.0922084590129089,2047202,17.519906234069968,29.782458317915005,-0.1819144969800437,0.6779504157940687,30.250128050293444,1.546009099865291,,,,
PLS–Cascade Forest,P,180,1,2,PLS–Cascade Forest,SNV + latent scores,0.8550567500060424,2048498,14.510209511661536,32.906997742316754,-0.029656377951145618,0.46565680710200175,34.3069708707689,4.080724974891289,,,,
PLS–Cascade Forest,P,180,1,3,PLS–Cascade Forest,SNV + latent scores,1.070657709002262,2045474,14.269584112719514,22.020163672560376,-0.14143583381298352,1.0681676961970141,23.760761708218833,7.3255144638582275,,,,
PLS–Cascade Forest,P,180,1,4,PLS–Cascade Forest,SNV + latent scores,0.8235774169734214,2042450,7.813108723125099,10.76212078875447,0.06564534486355766,0.9463815450429216,11.248716642473275,4.325789947286081,,,,
PLS–Cascade Forest,P,180,1,5,PLS–Cascade Forest,SNV + latent scores,0.8324780830007512,2044322,16.549394025496987,23.713737310283516,-0.15087774269235066,0.9549354116434403,25.108671899010805,5.5555888990777085,,,,
PLS–Cascade Forest,K,180,1,1,PLS–Cascade Forest,SNV + latent scores,1.0703464170219377,2052386,0.5525698410226685,0.7601808979073934,0.49510272793061627,0.8790049856388853,1.116111083405019,31.890211538062843,,,,
PLS–Cascade Forest,K,180,1,2,PLS–Cascade Forest,SNV + latent scores,0.9074708750122227,2038706,0.5931216293485945,0.9305247061166873,0.40743418857257563,0.6796917866259088,1.2378774138601372,24.82901007015033,,,,
PLS–Cascade Forest,K,180,1,3,PLS–Cascade Forest,SNV + latent scores,0.8381299159955233,2048210,1.3527286179407754,2.4686611570875234,0.029276129607831325,1.043488691270671,2.9421086257266738,16.092113815893292,,,,
PLS–Cascade Forest,K,180,1,4,PLS–Cascade Forest,SNV + latent scores,0.9489567909913603,2050082,0.46362636978618876,0.597592944907582,0.49389908283616013,2.3448360827230066,0.9615962413172957,37.854068138937784,,,,
PLS–Cascade Forest,K,180,1,5,PLS–Cascade Forest,SNV + latent scores,0.8667668749985751,2044466,1.4476932615987168,2.9299295432958266,-0.07223167409292386,0.5508174971101194,3.072418483620291,4.637680090915438,,,,
Tiny 1D CNN,N,180,1,1,Tiny 1D CNN,SNV + local convolutions,3.8732872499967925,207916,0.20673175739503577,0.4289994838428289,0.5565348328857684,0.7713762194670567,0.6916219281567669,37.97196613095393,14.0,0.7616722583770752,51619.0,mps
Tiny 1D CNN,P,180,1,1,Tiny 1D CNN,SNV + local convolutions,3.8732872499967925,207916,17.578348393498448,29.735970874254523,-0.1782276755758727,0.6790102830468348,30.250128050293444,1.6996859490448788,14.0,0.7616722583770752,51619.0,mps
Tiny 1D CNN,K,180,1,1,Tiny 1D CNN,SNV + local convolutions,3.8732872499967925,207916,0.7119934256414596,0.9900601535833108,0.1435691877676194,0.6749113140546322,1.116111083405019,11.293762036405322,14.0,0.7616722583770752,51619.0,mps
Tiny 1D CNN,N,180,1,2,Tiny 1D CNN,SNV + local convolutions,1.3201648329850286,207916,0.20785211436904139,0.3410341021464981,0.5952526047009509,1.311547722602418,0.576821378415556,40.87700024515927,15.0,0.4629020690917969,51619.0,mps
Tiny 1D CNN,P,180,1,2,Tiny 1D CNN,SNV + local convolutions,1.3201648329850286,207916,14.98212635431502,33.56907681773256,-0.07150594986849845,0.4564727109774306,34.3069708707689,2.1508574913708327,15.0,0.4629020690917969,51619.0,mps
Tiny 1D CNN,K,180,1,2,Tiny 1D CNN,SNV + local convolutions,1.3201648329850286,207916,0.6055200349305595,1.0797282547587337,0.20217120516116927,0.5857677588897828,1.2378774138601372,12.775833643190788,15.0,0.4629020690917969,51619.0,mps
Tiny 1D CNN,N,180,1,3,Tiny 1D CNN,SNV + local convolutions,3.2770647919969633,207916,0.1945695365304024,0.39705923312535585,0.5772435600913165,0.9457593947486509,0.650985442184471,39.00643433853619,72.0,0.4031839370727539,51619.0,mps
Tiny 1D CNN,P,180,1,3,Tiny 1D CNN,SNV + local convolutions,3.2770647919969633,207916,16.036320036578978,23.50731946539406,-0.300818294087589,1.0005916469815461,23.760761708218833,1.06664191130333,72.0,0.4031839370727539,51619.0,mps
Tiny 1D CNN,K,180,1,3,Tiny 1D CNN,SNV + local convolutions,3.2770647919969633,207916,1.4477653686805523,2.604236018473436,-0.08027275758803865,0.9891653374451153,2.9421086257266738,11.48402898175748,72.0,0.4031839370727539,51619.0,mps
Tiny 1D CNN,N,180,1,4,Tiny 1D CNN,SNV + local convolutions,2.7925608750083484,207916,0.16834386087967423,0.28560780441363726,0.8491371597582973,1.6312491913745277,0.8351058963933787,65.79980986278403,51.0,0.6163235306739807,51619.0,mps
Tiny 1D CNN,P,180,1,4,Tiny 1D CNN,SNV + local convolutions,2.7925608750083484,207916,6.049029661119096,9.070095790117719,0.3363489635270299,1.1229288792183538,11.248716642473275,19.367728084903902,51.0,0.6163235306739807,51619.0,mps
Tiny 1D CNN,K,180,1,4,Tiny 1D CNN,SNV + local convolutions,2.7925608750083484,207916,0.5679397778985943,0.7746530418310649,0.14956590709156936,1.8088840091401643,0.9615962413172957,19.440924522555992,51.0,0.6163235306739807,51619.0,mps
Tiny 1D CNN,N,180,1,5,Tiny 1D CNN,SNV + local convolutions,1.9983272499812301,207916,0.13980055061316243,0.20810691392948127,0.9030494631227991,2.94178116642223,0.746426566991598,72.11957302534977,34.0,0.6473898887634277,51619.0,mps
Tiny 1D CNN,P,180,1,5,Tiny 1D CNN,SNV + local convolutions,1.9983272499812301,207916,14.783268772936326,24.098938838599487,-0.18857070202377546,0.9396715619581207,25.108671899010805,4.021451490833721,34.0,0.6473898887634277,51619.0,mps
Tiny 1D CNN,K,180,1,5,Tiny 1D CNN,SNV + local convolutions,1.9983272499812301,207916,1.3006208740183105,2.820107832266062,0.00664219619569395,0.5722676414293025,3.072418483620291,8.212118651783602,34.0,0.6473898887634277,51619.0,mps
PLS–RBF-SVR,N,240,1,1,PLS–RBF-SVR,SNV + latent scores,0.03516070800833404,532226,0.21746142826992867,0.47607590816880735,0.33570249546248343,0.684838267187413,0.625093962057851,23.839304638052532,,,,
PLS–RBF-SVR,N,240,1,2,PLS–RBF-SVR,SNV + latent scores,0.012718416983261704,531214,0.13677113182509262,0.2648756635368255,0.8148248867259165,1.3670470709350684,0.6589564844190157,59.80377008197146,,,,
PLS–RBF-SVR,N,240,1,3,PLS–RBF-SVR,SNV + latent scores,0.009876250027446076,531214,0.1547974023189707,0.21844543138260175,0.8709143518591443,0.9187534787508707,0.6376666221728515,65.7430036657324,,,,
PLS–RBF-SVR,N,240,1,4,PLS–RBF-SVR,SNV + latent scores,0.011017500015441328,530477,0.2177932428860835,0.3237019977377311,0.7724721734866333,2.7811613962587036,0.7633695205910916,57.595635009492845,,,,
PLS–RBF-SVR,N,240,1,5,PLS–RBF-SVR,SNV + latent scores,0.013796458981232718,531214,0.1806720778418339,0.35135641072814094,0.7593558118097313,1.3650170748445294,0.8116903067839873,56.712996595923826,,,,
PLS–RBF-SVR,P,240,1,1,PLS–RBF-SVR,SNV + latent scores,0.014789625012781471,540690,11.915584288652392,18.424419602061874,-0.3870073853135878,0.8053160056308932,17.498986403504315,-5.288496014673365,,,,
PLS–RBF-SVR,P,240,1,2,PLS–RBF-SVR,SNV + latent scores,0.012603499984834343,540690,15.052683949973094,23.979229994779374,-0.1924548976207836,0.9787045916449132,25.2470488562233,5.0216517132908995,,,,
PLS–RBF-SVR,P,240,1,3,PLS–RBF-SVR,SNV + latent scores,0.013656583003466949,540782,12.163763164381981,21.217335396998077,-0.11302973722758813,0.4780586162310982,20.610192428961092,-2.9458384249913085,,,,
PLS–RBF-SVR,P,240,1,4,PLS–RBF-SVR,SNV + latent scores,0.013599124999018386,540966,19.447713512862233,36.583713248725445,0.035631015748926576,0.6012291549099735,40.55607139524463,9.794731121281535,,,,
PLS–RBF-SVR,P,240,1,5,PLS–RBF-SVR,SNV + latent scores,0.01317504100734368,541242,13.995307651963868,20.65715825133287,-0.3007598831383762,0.842340814176474,19.678449354469706,-4.9735061906230085,,,,
PLS–RBF-SVR,K,240,1,1,PLS–RBF-SVR,SNV + latent scores,0.014154584001516923,538298,1.0212599386008614,1.733424467146131,0.2499059420343439,0.5069017167646226,2.1151042945807097,18.04543768420845,,,,
PLS–RBF-SVR,K,240,1,2,PLS–RBF-SVR,SNV + latent scores,0.015356707997852936,539034,0.6209392934293763,0.952476780313641,0.6171881301814188,0.8813968144436631,1.6445064057924157,42.08129704093891,,,,
PLS–RBF-SVR,K,240,1,3,PLS–RBF-SVR,SNV + latent scores,0.012136667006416246,537102,0.9760569966970326,1.4900555145574683,-0.6085132304240422,0.8214526157191657,1.3319243619640457,-11.872382329597423,,,,
PLS–RBF-SVR,K,240,1,4,PLS–RBF-SVR,SNV + latent scores,0.014321333001134917,539034,0.8284574122120549,2.1133312665907473,0.1776714717398754,0.5757709703231613,2.4293565336210663,13.008599711762725,,,,
PLS–RBF-SVR,K,240,1,5,PLS–RBF-SVR,SNV + latent scores,0.01492462499300018,538298,1.0134262409487034,1.3983990291031283,0.03212140650937323,1.1195731457308817,1.578418199127671,11.405036391751695,,,,
PLS–Cubist,N,240,1,1,PLS–Cubist,SNV + latent scores,0.05243391697877087,568529,0.15470816287049743,0.3055641959558874,0.72633759329761,1.0669934642704928,0.625093962057851,51.117077671019295,,,,
PLS–Cubist,N,240,1,2,PLS–Cubist,SNV + latent scores,0.036746958998264745,561650,0.09567598561654751,0.17098041855017984,0.9228401711944837,2.1177717487791186,0.6589564844190157,74.0528513501269,,,,
PLS–Cubist,N,240,1,3,PLS–Cubist,SNV + latent scores,0.03605904200230725,567128,0.11619155400505866,0.19034222706224566,0.9019918209985031,1.0544034452973376,0.6376666221728515,70.15019754152196,,,,
PLS–Cubist,N,240,1,4,PLS–Cubist,SNV + latent scores,0.03979745801188983,566807,0.1446158735879233,0.25463541681523066,0.8592068983525041,3.5355156453088963,0.7633695205910916,66.64322979281889,,,,
PLS–Cubist,N,240,1,5,PLS–Cubist,SNV + latent scores,0.036057041987078264,569392,0.12700963198818424,0.22295896194392417,0.9030987273158657,2.1511021392386316,0.8116903067839873,72.53152340486683,,,,
PLS–Cubist,P,240,1,1,PLS–Cubist,SNV + latent scores,0.038626458001090214,560559,13.101352473889298,18.569517514698667,-0.4089396188034806,0.7990234527232827,17.498986403504315,-6.117674969905512,,,,
PLS–Cubist,P,240,1,2,PLS–Cubist,SNV + latent scores,0.03734516698750667,560082,14.424500568407202,22.152952537502724,-0.017735044719203952,1.0593884702398042,25.2470488562233,12.25527916684763,,,,
PLS–Cubist,P,240,1,3,PLS–Cubist,SNV + latent scores,0.038150499982293695,559020,11.731520669046562,18.39416020688808,0.1634632709484598,0.5514320787638726,20.610192428961092,10.752118058631417,,,,
PLS–Cubist,P,240,1,4,PLS–Cubist,SNV + latent scores,0.03543858401826583,555713,17.3911423873737,34.344664305750825,0.15006401433445737,0.6404253890557616,40.55607139524463,15.315603498572885,,,,
PLS–Cubist,P,240,1,5,PLS–Cubist,SNV + latent scores,0.037457583006471395,562286,13.823684215701398,23.39485648070066,-0.6683868254219971,0.7437689354646927,19.678449354469706,-18.88567060994987,,,,
PLS–Cubist,K,240,1,1,PLS–Cubist,SNV + latent scores,0.037663708004402,563583,0.9758313095567083,1.8458720469169556,0.14943194712011043,0.4760220730065078,2.1151042945807097,12.729029407844196,,,,
PLS–Cubist,K,240,1,2,PLS–Cubist,SNV + latent scores,0.036835708015132695,556642,0.6529221697184752,1.0905766751199477,0.498132571104136,0.7697853980855275,1.6445064057924157,33.68364688160357,,,,
